date,HORA,SBJ,CDM,STA,VMT,CRS,SJL,SMP,CRB,PPD
16/9/2022,17:00:00,,12.07,25.92,23.38,22.23,30.75,16.76,31.70,15.36
16/9/2022,18:00:00,,12.83,24.77,26.42,20.41,31.76,15.69,28.13,25.40
16/9/2022,19:00:00,,15.91,27.34,35.23,27.13,33.27,17.87,28.46,33.78
16/9/2022,20:00:00,,19.00,32.82,42.35,27.33,32.81,20.34,30.13,32.69
16/9/2022,21:00:00,,21.86,38.96,43.15,28.39,38.46,21.86,31.43,26.46
16/9/2022,22:00:00,,30.92,51.20,39.21,37.18,42.59,27.58,34.29,17.10
16/9/2022,23:00:00,,37.50,63.40,38.77,55.96,46.09,37.87,36.70,19.89
17/9/2022,0:00:00,,40.96,64.17,36.10,47.08,55.32,51.18,39.58,19.90
17/9/2022,1:00:00,,45.29,77.70,39.00,54.21,66.87,54.48,53.35,18.29
17/9/2022,2:00:00,,40.22,91.10,30.88,71.21,78.64,52.73,68.76,46.64
17/9/2022,3:00:00,,43.23,95.10,22.28,74.99,81.50,56.84,68.96,62.96
17/9/2022,4:00:00,,31.05,67.23,19.07,51.57,100.60,54.85,67.80,79.42
17/9/2022,5:00:00,,34.20,77.18,17.86,60.77,99.70,46.57,72.46,97.80
17/9/2022,6:00:00,,37.43,108.70,31.94,82.58,92.60,50.94,70.74,92.00
17/9/2022,7:00:00,,35.75,68.05,33.96,46.29,81.50,44.30,79.36,76.92
17/9/2022,8:00:00,,34.53,72.25,28.73,66.34,93.00,47.15,81.30,81.40
17/9/2022,9:00:00,,30.71,71.96,22.98,63.76,95.80,43.30,91.20,82.90
17/9/2022,10:00:00,,34.23,70.73,29.52,69.20,93.10,37.63,94.80,91.70
17/9/2022,11:00:00,,23.33,59.15,37.74,50.34,72.55,30.55,73.30,95.30
17/9/2022,12:00:00,,34.23,57.58,34.36,44.13,62.52,31.16,53.59,85.40
17/9/2022,13:00:00,,24.93,48.57,30.30,38.93,62.16,31.78,52.34,68.15
17/9/2022,14:00:00,,22.47,43.72,28.30,35.07,52.42,29.15,48.14,65.34
17/9/2022,15:00:00,,21.61,41.48,31.23,33.02,48.44,27.09,45.37,54.55
17/9/2022,16:00:00,,18.03,37.91,26.15,30.83,44.43,22.21,41.48,48.40
17/9/2022,17:00:00,,21.30,33.98,25.06,29.22,39.18,25.32,35.41,42.26
17/9/2022,18:00:00,,22.85,35.59,24.83,27.02,40.91,27.94,36.53,33.10
17/9/2022,19:00:00,,31.77,40.40,28.17,28.52,45.30,29.18,39.24,37.87
17/9/2022,20:00:00,,35.36,45.39,28.44,33.06,52.44,35.68,48.41,39.01
17/9/2022,21:00:00,,30.89,49.70,30.01,41.66,55.47,40.67,55.62,44.14
17/9/2022,22:00:00,,31.18,50.98,27.33,43.60,59.02,38.21,58.18,49.18
17/9/2022,23:00:00,,28.93,53.71,25.72,47.43,59.07,32.25,57.05,38.95
18/9/2022,0:00:00,,24.11,53.15,27.21,52.52,62.32,24.03,59.94,44.19
18/9/2022,1:00:00,,17.46,52.39,23.46,54.29,60.09,20.03,48.14,33.68
18/9/2022,2:00:00,,13.88,58.54,26.51,62.49,65.67,15.33,42.12,40.47
18/9/2022,3:00:00,,24.12,68.82,27.92,83.93,66.10,13.54,40.96,47.77
18/9/2022,4:00:00,,21.77,72.21,31.67,94.42,65.80,18.67,42.80,44.62
18/9/2022,5:00:00,,20.84,68.16,29.25,75.60,53.81,17.64,42.91,43.14
18/9/2022,6:00:00,,14.99,57.28,16.31,65.41,44.94,15.72,37.36,42.08
18/9/2022,7:00:00,,11.13,44.42,13.98,55.27,33.21,13.97,40.13,35.37
18/9/2022,8:00:00,,14.28,42.76,17.35,60.99,42.60,20.64,38.70,33.34
18/9/2022,9:00:00,,17.36,37.25,23.87,61.94,41.51,26.84,43.65,31.89
18/9/2022,10:00:00,,21.47,38.45,19.56,61.07,42.65,21.19,44.68,29.17
18/9/2022,11:00:00,,18.89,38.05,17.11,42.11,51.60,,50.72,26.55
18/9/2022,12:00:00,,10.69,39.90,16.39,35.43,57.02,,52.48,20.44
18/9/2022,13:00:00,,9.67,31.48,17.46,31.47,53.21,,48.40,20.58
18/9/2022,14:00:00,,10.91,35.30,17.08,30.08,43.10,,50.92,15.20
18/9/2022,15:00:00,,15.05,29.21,16.18,26.19,32.02,,41.68,20.39
18/9/2022,16:00:00,,14.72,29.09,17.86,24.33,30.57,,33.84,28.96
18/9/2022,17:00:00,,13.69,26.72,18.40,22.58,29.56,,34.47,32.27
18/9/2022,18:00:00,,13.23,24.11,17.45,19.53,28.64,,29.40,23.55
18/9/2022,19:00:00,,13.91,24.30,19.63,21.07,26.61,,27.24,23.01
18/9/2022,20:00:00,,14.77,27.13,28.12,25.80,27.91,,29.01,22.50
18/9/2022,21:00:00,,16.63,27.58,25.91,23.54,31.69,,30.94,19.95
18/9/2022,22:00:00,,27.30,41.91,21.71,26.87,32.50,,31.81,20.92
18/9/2022,23:00:00,,18.36,44.75,19.25,36.64,41.08,,34.09,18.31
19/9/2022,0:00:00,,14.28,49.61,16.86,55.76,45.89,,37.67,17.51
19/9/2022,1:00:00,,12.04,43.90,17.28,42.86,40.52,,37.69,28.28
19/9/2022,2:00:00,,12.18,29.11,15.52,36.66,29.98,,34.09,28.99
19/9/2022,3:00:00,,12.62,22.20,13.20,26.29,22.63,,39.18,18.87
19/9/2022,4:00:00,,13.80,21.81,8.83,23.30,18.96,,29.36,16.68
19/9/2022,5:00:00,,16.00,21.46,8.37,18.81,21.58,,22.52,12.97
19/9/2022,6:00:00,,15.49,24.14,9.44,19.04,23.94,,26.12,18.21
19/9/2022,7:00:00,,17.58,29.57,12.00,28.98,25.62,,26.28,20.36
19/9/2022,8:00:00,,22.07,32.60,18.80,46.08,29.01,36.09,28.30,17.11
19/9/2022,9:00:00,,19.12,36.17,25.29,50.85,34.59,27.03,32.85,19.44
19/9/2022,10:00:00,,21.92,44.79,24.48,51.94,38.81,20.09,41.00,27.51
19/9/2022,11:00:00,,24.35,51.89,20.06,55.32,47.17,17.91,47.25,24.09
19/9/2022,12:00:00,,24.92,46.84,20.61,49.27,50.07,16.82,46.62,17.43
19/9/2022,13:00:00,,19.33,45.47,22.50,41.64,44.80,15.73,37.24,16.57
19/9/2022,14:00:00,,10.53,34.71,18.63,33.74,38.35,20.62,27.85,9.91
19/9/2022,15:00:00,,11.56,32.52,17.95,29.64,38.26,23.84,30.62,8.99
19/9/2022,16:00:00,,14.98,31.29,17.69,33.08,34.69,19.73,36.68,14.70
19/9/2022,17:00:00,,16.78,31.56,19.93,27.37,34.83,18.75,36.40,14.31
19/9/2022,18:00:00,,15.21,32.45,22.86,27.53,35.94,19.40,40.16,16.31
19/9/2022,19:00:00,,16.93,30.56,34.08,24.96,35.75,24.48,32.62,22.24
19/9/2022,20:00:00,,24.01,40.34,34.50,27.99,35.39,26.25,34.40,23.27
19/9/2022,21:00:00,,39.58,58.51,29.14,37.22,50.94,37.28,37.02,31.54
19/9/2022,22:00:00,,32.60,54.92,27.16,47.19,63.97,40.44,52.18,23.48
19/9/2022,23:00:00,,23.75,50.21,21.03,44.47,56.71,31.96,61.42,33.47
20/9/2022,0:00:00,,14.90,42.79,14.89,22.97,46.61,23.49,53.96,43.46
20/9/2022,1:00:00,,10.13,34.34,15.28,18.07,33.61,13.00,39.90,42.01
20/9/2022,2:00:00,,11.05,31.44,,18.47,32.87,12.90,26.60,31.86
20/9/2022,3:00:00,,11.84,26.33,,24.86,30.27,12.49,29.89,30.52
20/9/2022,4:00:00,,12.67,31.54,,26.90,30.37,12.05,32.04,34.25
20/9/2022,5:00:00,,15.37,38.42,,31.23,33.88,12.96,29.77,30.65
20/9/2022,6:00:00,,13.69,40.39,,32.85,31.93,15.91,24.38,25.09
20/9/2022,7:00:00,,14.27,44.15,,43.10,29.71,20.35,28.85,23.24
20/9/2022,8:00:00,,15.53,44.42,28.16,56.50,36.29,23.97,31.61,18.00
20/9/2022,9:00:00,,19.39,41.71,30.79,51.60,48.36,21.99,36.30,24.08
20/9/2022,10:00:00,,17.68,45.20,31.51,42.08,50.93,20.85,44.86,27.75
20/9/2022,11:00:00,,16.33,57.16,32.41,47.78,51.75,25.75,45.73,33.02
20/9/2022,12:00:00,,16.16,53.02,36.52,49.57,60.43,27.66,47.88,31.56
20/9/2022,13:00:00,,13.74,44.96,36.75,41.63,51.09,22.89,48.40,28.82
20/9/2022,14:00:00,,15.09,44.05,32.06,39.52,51.89,23.74,48.74,20.45
20/9/2022,15:00:00,,,43.13,36.28,36.93,52.57,23.54,51.38,17.29
20/9/2022,16:00:00,,,37.73,38.02,34.36,42.28,20.02,51.68,18.44
20/9/2022,17:00:00,,,32.31,35.60,31.43,38.09,22.97,37.50,22.06
20/9/2022,18:00:00,,,36.64,32.01,32.97,40.14,29.55,39.25,23.92
20/9/2022,19:00:00,,,57.04,29.53,41.17,44.82,34.02,41.57,33.56
20/9/2022,20:00:00,,,57.61,21.65,53.22,61.69,36.90,48.82,41.23
20/9/2022,21:00:00,,,51.79,20.38,49.83,56.30,27.09,57.15,40.44
20/9/2022,22:00:00,,,43.88,13.18,49.98,50.71,19.09,55.47,48.35
20/9/2022,23:00:00,,,36.70,12.85,36.86,46.89,18.24,45.46,37.46
21/9/2022,0:00:00,15.25,,28.65,13.56,29.77,36.90,13.85,43.19,30.50
21/9/2022,1:00:00,13.39,,29.01,8.34,27.26,38.14,14.26,40.27,36.76
21/9/2022,2:00:00,17.65,,29.51,12.85,30.10,32.45,11.42,34.69,38.67
21/9/2022,3:00:00,16.73,,34.25,15.39,32.04,36.51,13.01,27.69,31.86
21/9/2022,4:00:00,13.07,,37.49,19.40,34.40,38.97,13.42,29.61,27.26
21/9/2022,5:00:00,12.94,,28.14,19.89,32.74,37.80,15.67,28.02,28.07
21/9/2022,6:00:00,14.76,,26.12,22.22,24.47,36.86,21.29,29.29,23.65
21/9/2022,7:00:00,17.78,,31.45,25.80,27.89,43.57,20.77,33.21,25.07
21/9/2022,8:00:00,20.89,,42.72,27.16,38.58,52.06,20.75,45.16,26.49
21/9/2022,9:00:00,20.32,,54.74,25.92,50.79,53.01,21.82,49.31,25.40
21/9/2022,10:00:00,24.10,14.96,55.53,21.05,48.35,51.71,20.80,48.40,32.46
21/9/2022,11:00:00,23.76,16.03,56.12,20.48,45.51,52.66,21.91,50.21,29.56
21/9/2022,12:00:00,22.16,15.84,48.49,21.18,46.97,47.88,22.59,58.18,25.96
21/9/2022,13:00:00,30.58,21.15,50.24,23.28,42.39,,26.64,63.50,24.48
21/9/2022,14:00:00,34.02,35.84,48.18,27.82,40.34,,31.89,60.50,25.24
21/9/2022,15:00:00,36.54,21.83,43.47,31.32,36.08,,30.87,54.73,23.83
21/9/2022,16:00:00,31.89,19.86,43.44,33.50,32.88,,32.27,53.75,16.57
21/9/2022,17:00:00,25.13,14.18,39.65,25.49,32.29,,26.57,52.47,20.65
21/9/2022,18:00:00,19.38,9.78,33.49,28.02,28.70,,19.17,41.83,21.85
21/9/2022,19:00:00,22.57,12.97,31.06,30.55,28.88,,19.22,34.64,22.40
21/9/2022,20:00:00,33.87,20.19,46.01,28.61,33.68,,27.72,32.89,28.39
21/9/2022,21:00:00,39.31,24.57,56.37,28.89,41.57,,35.67,37.39,33.07
21/9/2022,22:00:00,49.27,28.68,53.57,27.74,43.42,,44.38,46.90,28.57
21/9/2022,23:00:00,37.51,24.03,60.35,26.37,46.53,,44.93,51.89,29.40
22/9/2022,0:00:00,35.52,25.80,54.60,23.33,50.62,,41.04,54.24,29.06
22/9/2022,1:00:00,44.40,24.34,53.98,28.53,44.53,,34.79,52.62,27.61
22/9/2022,2:00:00,32.24,17.87,54.17,28.77,43.66,,20.64,46.09,40.51
22/9/2022,3:00:00,23.09,14.40,50.00,29.00,44.07,,19.61,46.58,39.87
22/9/2022,4:00:00,25.02,11.73,52.86,25.84,43.72,,21.03,41.77,32.99
22/9/2022,5:00:00,35.37,14.37,52.00,28.13,42.66,,20.05,46.94,37.09
22/9/2022,6:00:00,37.94,24.40,68.89,38.96,63.33,,34.48,49.97,43.59
22/9/2022,7:00:00,41.96,30.27,75.17,46.38,71.57,,41.11,52.37,46.06
22/9/2022,8:00:00,52.48,36.20,85.10,52.60,74.27,,49.39,58.00,43.28
22/9/2022,9:00:00,58.34,40.29,90.50,58.02,101.27,,49.49,67.70,48.05
22/9/2022,10:00:00,43.46,30.14,79.16,65.97,70.35,,43.69,82.00,48.76
22/9/2022,11:00:00,42.11,27.15,67.33,50.44,57.67,,51.63,78.46,48.56
22/9/2022,12:00:00,44.73,25.62,52.79,44.92,46.05,,43.15,75.66,45.57
22/9/2022,13:00:00,56.20,35.53,66.35,34.98,49.68,,44.91,66.35,40.38
22/9/2022,14:00:00,45.23,29.42,59.41,33.98,48.19,,48.69,61.94,31.04
22/9/2022,15:00:00,35.97,23.60,54.75,34.09,45.26,,39.94,60.64,38.63
22/9/2022,16:00:00,27.90,14.87,50.49,28.84,44.21,,27.17,54.35,42.30
22/9/2022,17:00:00,23.88,11.78,42.47,25.65,39.66,,18.63,43.91,39.46
22/9/2022,18:00:00,20.79,11.87,33.73,20.22,31.00,,17.55,36.25,29.64
22/9/2022,19:00:00,30.27,17.81,40.85,22.04,31.83,39.21,25.68,31.56,23.20
22/9/2022,20:00:00,33.91,22.23,52.02,25.22,42.43,47.99,26.52,37.37,22.98
22/9/2022,21:00:00,34.24,24.44,56.58,26.06,47.36,51.62,31.50,40.25,26.51
22/9/2022,22:00:00,33.05,25.38,55.48,23.20,48.93,49.09,33.41,43.16,23.11
22/9/2022,23:00:00,31.49,19.80,49.80,21.78,52.10,56.98,33.53,45.80,23.96
23/9/2022,0:00:00,28.57,14.75,47.12,20.58,44.01,47.40,21.86,48.44,23.01
23/9/2022,1:00:00,27.23,13.79,42.62,19.97,35.32,43.84,19.19,43.26,19.94
23/9/2022,2:00:00,24.37,14.74,43.23,22.01,37.56,41.53,21.22,39.75,29.29
23/9/2022,3:00:00,21.36,13.09,38.80,19.37,35.14,39.12,16.84,41.18,26.39
23/9/2022,4:00:00,20.67,12.12,37.03,19.17,32.31,37.29,18.58,34.07,21.50
23/9/2022,5:00:00,18.32,12.88,35.57,18.32,34.73,39.02,17.46,30.20,22.10
23/9/2022,6:00:00,17.06,10.88,29.35,12.75,26.71,32.31,17.06,28.71,21.72
23/9/2022,7:00:00,18.52,11.69,25.98,11.35,25.09,24.55,18.58,31.09,21.52
23/9/2022,8:00:00,21.07,11.95,26.39,12.32,24.15,27.29,19.84,34.41,21.33
23/9/2022,9:00:00,19.86,12.04,28.78,12.53,24.54,29.27,18.53,40.43,20.76
23/9/2022,10:00:00,19.50,12.79,33.86,13.65,32.68,31.66,17.15,39.33,20.82
23/9/2022,11:00:00,20.01,13.03,37.19,16.14,33.36,34.49,17.83,38.19,20.58
23/9/2022,12:00:00,20.15,12.93,38.53,18.04,36.15,38.71,21.52,43.26,21.65
23/9/2022,13:00:00,19.46,11.48,41.37,25.90,38.47,46.47,21.68,47.41,22.72
23/9/2022,14:00:00,20.48,12.34,38.42,25.70,36.39,41.83,20.15,48.29,21.01
23/9/2022,15:00:00,21.88,12.94,37.57,25.04,34.01,48.25,19.38,47.34,26.19
23/9/2022,16:00:00,21.55,11.72,36.76,27.47,34.89,43.73,19.00,45.62,24.28
23/9/2022,17:00:00,20.92,11.36,30.36,29.90,29.31,36.68,18.62,36.85,25.44
23/9/2022,18:00:00,21.50,12.83,30.12,30.71,27.02,35.14,19.70,31.67,26.00
23/9/2022,19:00:00,28.79,13.13,39.52,25.70,32.94,35.36,22.49,31.40,34.90
23/9/2022,20:00:00,37.02,21.08,54.87,29.88,42.60,45.00,25.07,33.28,34.27
23/9/2022,21:00:00,41.28,35.18,59.08,26.92,48.01,61.53,39.30,36.28,30.20
23/9/2022,22:00:00,36.40,34.09,53.71,24.42,44.66,62.29,44.62,44.01,17.45
23/9/2022,23:00:00,24.94,19.32,48.86,12.94,47.75,56.21,34.44,52.60,22.18
24/9/2022,0:00:00,19.14,14.11,37.35,11.76,44.48,41.31,23.20,53.07,32.25
24/9/2022,1:00:00,18.95,14.81,38.70,11.65,40.61,40.32,22.22,39.20,41.38
24/9/2022,2:00:00,20.76,18.71,33.07,16.38,39.06,39.54,20.97,34.64,33.84
24/9/2022,3:00:00,22.58,17.76,35.75,14.95,34.78,42.32,23.27,36.86,31.41
24/9/2022,4:00:00,23.92,19.05,35.85,14.07,30.75,43.80,24.73,38.94,36.54
24/9/2022,5:00:00,22.40,17.90,39.68,14.16,28.01,44.70,23.59,38.72,40.49
24/9/2022,6:00:00,26.52,21.39,42.88,14.86,37.20,44.82,24.52,36.05,37.61
24/9/2022,7:00:00,26.95,14.83,47.30,14.79,41.40,54.06,24.50,40.38,42.66
24/9/2022,8:00:00,24.99,15.12,46.03,14.78,49.03,61.65,20.78,44.51,41.84
24/9/2022,9:00:00,24.50,15.21,52.88,21.61,51.10,62.72,22.20,47.91,43.00
24/9/2022,10:00:00,27.27,15.51,49.67,33.16,49.74,68.00,23.13,48.71,40.29
24/9/2022,11:00:00,29.19,15.52,49.10,29.47,46.74,70.11,28.16,48.79,42.77
24/9/2022,12:00:00,24.03,12.76,44.62,27.27,42.79,47.34,21.36,50.14,38.53
24/9/2022,13:00:00,23.01,14.19,43.22,30.14,37.51,44.44,21.21,47.59,29.66
24/9/2022,14:00:00,26.32,17.63,42.32,37.58,35.61,43.80,29.14,47.86,31.11
24/9/2022,15:00:00,28.69,19.92,38.98,32.57,33.40,42.53,25.51,46.98,28.89
24/9/2022,16:00:00,36.24,21.28,55.72,30.30,42.26,43.10,28.47,41.20,26.05
24/9/2022,17:00:00,33.76,26.48,48.90,27.62,42.20,56.50,40.27,40.10,31.23
24/9/2022,18:00:00,36.46,20.81,48.14,31.01,39.35,54.89,44.31,48.68,32.27
24/9/2022,19:00:00,25.17,14.09,40.26,24.63,38.27,56.95,27.04,55.05,24.05
24/9/2022,20:00:00,30.96,29.23,40.87,27.94,27.51,37.95,33.03,40.15,24.69
24/9/2022,21:00:00,38.37,27.12,57.35,29.07,38.56,52.21,43.28,38.02,30.25
24/9/2022,22:00:00,26.62,18.66,52.68,23.22,48.18,60.48,32.29,46.74,32.12
24/9/2022,23:00:00,21.80,17.61,42.61,21.35,46.17,53.03,25.57,44.41,36.29
25/9/2022,0:00:00,26.84,18.65,51.42,20.94,62.73,55.69,29.14,38.35,33.40
25/9/2022,1:00:00,30.62,14.31,43.19,24.66,48.46,51.05,26.76,39.13,29.91
25/9/2022,2:00:00,24.29,10.98,40.07,28.68,41.17,46.45,18.49,43.71,26.42
25/9/2022,3:00:00,24.64,9.47,37.16,24.44,32.78,38.39,17.48,31.75,35.13
25/9/2022,4:00:00,19.67,13.11,37.45,19.44,35.37,39.41,16.53,27.57,26.83
25/9/2022,5:00:00,18.37,9.13,36.11,21.01,30.58,37.00,13.24,25.87,24.25
25/9/2022,6:00:00,14.29,7.52,32.58,19.92,31.25,35.29,09.03,29.07,20.88
25/9/2022,7:00:00,13.51,6.57,30.67,18.41,29.10,31.79,9.36,32.47,21.96
25/9/2022,8:00:00,25.17,13.34,32.91,17.15,32.15,34.12,10.27,32.53,23.39
25/9/2022,9:00:00,22.07,12.76,46.39,25.49,42.75,50.01,18.52,35.00,28.24
25/9/2022,10:00:00,23.45,11.32,51.49,34.72,48.73,62.69,15.76,44.25,38.37
25/9/2022,11:00:00,21.46,14.24,53.43,27.51,51.94,58.71,23.02,51.26,43.41
25/9/2022,12:00:00,18.05,13.68,41.44,22.65,40.49,47.73,25.16,44.23,45.16
25/9/2022,13:00:00,15.00,09.06,32.86,21.14,29.98,45.18,21.91,44.66,42.62
25/9/2022,14:00:00,15.31,10.33,25.83,19.42,22.53,28.46,20.08,37.85,36.81
25/9/2022,15:00:00,20.43,12.84,27.11,23.80,24.08,26.61,19.26,29.76,23.02
25/9/2022,16:00:00,24.68,16.86,28.78,37.44,25.08,28.80,20.74,28.95,20.55
25/9/2022,17:00:00,33.57,19.25,39.63,34.19,30.26,31.71,23.43,30.11,21.19
25/9/2022,18:00:00,29.91,19.08,46.53,26.06,36.73,35.58,27.82,31.36,19.60
25/9/2022,19:00:00,25.69,20.42,37.24,22.96,31.38,42.10,34.17,36.49,19.58
25/9/2022,20:00:00,31.06,23.24,45.65,24.55,36.97,44.39,37.21,39.44,25.40
25/9/2022,21:00:00,29.87,22.24,46.06,23.09,41.91,54.77,31.35,43.96,33.29
25/9/2022,22:00:00,31.33,25.87,47.81,20.03,47.11,55.08,27.41,43.75,36.16
25/9/2022,23:00:00,26.06,23.89,46.13,20.46,45.24,57.73,24.22,47.68,31.77
26/9/2022,0:00:00,22.99,17.51,41.26,22.90,46.24,59.03,21.01,44.61,30.90
26/9/2022,1:00:00,20.02,12.83,37.56,20.46,38.19,51.96,18.43,34.93,28.03
26/9/2022,2:00:00,20.12,10.54,32.53,16.06,30.87,37.69,16.95,32.94,33.90
26/9/2022,3:00:00,18.05,11.40,23.99,15.81,23.33,23.77,13.94,27.46,34.64
26/9/2022,4:00:00,17.04,10.79,25.32,18.82,19.76,24.78,15.38,22.72,22.73
26/9/2022,5:00:00,16.90,11.58,29.26,14.98,23.24,24.96,16.28,21.50,14.09
26/9/2022,6:00:00,17.33,10.91,26.27,12.35,26.32,24.88,18.60,24.91,16.30
26/9/2022,7:00:00,17.03,11.66,26.94,13.86,26.74,28.80,18.16,32.30,24.59
26/9/2022,8:00:00,18.03,14.80,30.83,12.72,27.01,37.94,18.71,36.55,19.07
26/9/2022,9:00:00,19.89,12.84,35.88,15.33,31.56,37.49,23.46,28.80,18.71
26/9/2022,10:00:00,,14.96,36.45,19.18,35.59,38.89,20.62,35.31,15.95
26/9/2022,11:00:00,,15.67,34.28,20.48,34.07,44.53,22.76,26.68,13.51
26/9/2022,12:00:00,,16.05,35.98,20.45,38.53,51.09,27.40,29.66,14.33
26/9/2022,13:00:00,,20.81,43.96,18.45,42.34,41.65,26.28,30.05,11.14
26/9/2022,14:00:00,,30.39,48.22,20.45,42.77,37.24,26.62,26.34,8.86
26/9/2022,15:00:00,,20.46,45.76,21.71,43.25,45.95,22.08,26.13,13.92
26/9/2022,16:00:00,,15.52,42.55,21.10,43.20,52.63,22.31,31.79,13.23
26/9/2022,17:00:00,15.90,17.42,40.22,19.23,38.89,50.05,24.47,28.87,17.92
26/9/2022,18:00:00,24.76,19.62,35.56,23.46,31.08,52.93,25.99,27.67,18.37
26/9/2022,19:00:00,24.12,17.58,40.03,27.70,30.81,41.59,29.90,34.43,13.14
26/9/2022,20:00:00,24.98,15.35,38.91,30.07,32.77,41.55,27.75,29.82,11.81
26/9/2022,21:00:00,23.66,18.45,38.05,27.04,34.89,44.84,25.95,30.23,10.62
26/9/2022,22:00:00,26.74,18.04,42.71,21.59,33.88,42.33,22.26,39.17,11.99
26/9/2022,23:00:00,22.83,16.21,37.40,13.88,36.22,37.68,23.09,32.47,22.91
27/9/2022,0:00:00,17.98,11.13,28.70,11.93,30.76,30.42,20.06,29.17,21.20
27/9/2022,1:00:00,15.84,9.84,27.39,9.83,29.84,29.18,17.66,26.12,14.03
27/9/2022,2:00:00,16.31,10.25,20.65,8.78,24.14,20.67,13.39,21.59,14.23
27/9/2022,3:00:00,18.71,12.18,24.01,11.03,22.82,24.42,14.01,19.94,10.75
27/9/2022,4:00:00,18.65,14.05,32.22,10.23,21.88,31.89,16.44,22.08,12.21
27/9/2022,5:00:00,19.78,13.76,32.89,13.23,27.16,32.95,19.55,25.81,18.49
27/9/2022,6:00:00,23.00,15.05,31.27,14.93,28.28,34.96,18.15,29.63,28.85
27/9/2022,7:00:00,24.84,16.78,33.36,15.42,28.31,43.29,22.61,31.74,31.79
27/9/2022,8:00:00,23.07,20.20,36.29,17.18,29.01,51.07,28.26,39.57,32.96
27/9/2022,9:00:00,38.26,26.94,38.49,18.48,46.56,62.76,32.54,49.00,32.17
27/9/2022,10:00:00,41.25,20.54,59.79,34.80,,89.60,42.88,63.90,30.54
27/9/2022,11:00:00,30.05,19.34,53.40,32.30,,75.09,35.07,83.30,42.14
27/9/2022,12:00:00,29.26,18.71,41.45,29.15,,50.02,31.86,70.73,40.34
27/9/2022,13:00:00,25.29,15.92,35.60,28.59,,40.40,29.23,47.80,35.56
27/9/2022,14:00:00,28.21,15.73,39.46,29.10,,37.38,28.58,44.16,29.47
27/9/2022,15:00:00,32.20,17.64,45.16,26.41,,42.87,27.85,43.37,24.30
27/9/2022,16:00:00,23.99,15.48,41.18,20.78,,45.61,21.97,45.09,25.24
27/9/2022,17:00:00,21.96,14.18,36.02,18.22,,46.98,22.24,39.28,25.31
27/9/2022,18:00:00,25.31,20.31,36.95,21.44,,48.35,26.20,38.11,34.34
27/9/2022,19:00:00,29.24,22.44,38.56,28.73,,54.88,25.01,48.20,40.24
27/9/2022,20:00:00,34.08,25.84,42.04,28.98,,57.05,27.77,49.49,33.89
27/9/2022,21:00:00,24.62,17.12,44.57,25.58,,47.74,27.14,44.07,27.42
27/9/2022,22:00:00,32.33,16.96,54.52,26.88,,52.04,23.01,41.43,23.55
27/9/2022,23:00:00,33.22,19.10,74.17,33.41,,67.11,27.63,53.76,25.29
28/9/2022,0:00:00,38.13,16.22,93.60,42.41,,71.63,35.21,59.46,34.16
28/9/2022,1:00:00,29.71,21.05,83.50,47.13,,73.69,34.61,58.49,39.31
28/9/2022,2:00:00,27.08,22.18,69.03,47.61,,74.06,36.29,47.85,35.54
28/9/2022,3:00:00,27.66,21.06,63.44,30.77,,57.03,33.62,47.44,40.34
28/9/2022,4:00:00,26.94,21.54,51.69,20.59,,47.08,32.29,54.55,38.43
28/9/2022,5:00:00,30.62,21.21,47.57,21.51,,36.71,28.27,51.18,32.07
28/9/2022,6:00:00,34.00,24.34,45.75,28.12,,37.51,34.49,39.63,27.72
28/9/2022,7:00:00,37.13,28.39,49.60,30.38,,41.37,37.61,42.31,26.12
28/9/2022,8:00:00,42.48,24.90,60.07,29.05,,47.00,33.46,46.76,19.58
28/9/2022,9:00:00,32.69,26.72,69.21,30.73,,61.22,34.39,61.93,34.95
28/9/2022,10:00:00,27.01,21.00,60.83,27.74,,76.33,32.60,54.94,34.09
28/9/2022,11:00:00,27.10,18.29,50.31,25.19,,73.86,37.72,54.76,26.53
28/9/2022,12:00:00,32.04,19.44,53.12,26.47,,61.82,32.90,61.67,29.57
28/9/2022,13:00:00,30.76,18.53,54.31,25.99,,57.27,37.06,62.97,25.76
28/9/2022,14:00:00,23.85,16.50,51.85,25.53,,58.82,39.65,59.35,28.08
28/9/2022,15:00:00,26.61,15.71,38.45,22.77,35.08,51.04,42.64,46.76,16.13
28/9/2022,16:00:00,27.18,17.72,35.35,20.89,30.05,46.80,46.61,44.94,11.53
28/9/2022,17:00:00,25.50,16.43,37.00,22.02,28.74,51.75,39.30,54.85,14.50
28/9/2022,18:00:00,24.12,14.38,35.06,25.36,29.28,46.70,26.70,55.61,26.40
28/9/2022,19:00:00,25.57,13.73,29.64,27.00,25.75,37.07,21.85,54.47,41.06
28/9/2022,20:00:00,37.80,21.68,38.13,31.94,25.79,32.63,26.01,37.79,22.01
28/9/2022,21:00:00,44.77,34.34,57.02,33.94,38.85,46.21,39.62,34.55,20.32
28/9/2022,22:00:00,52.51,36.11,60.85,33.37,42.08,62.23,45.18,47.95,23.71
28/9/2022,23:00:00,42.05,28.89,63.94,31.01,46.51,66.60,40.64,57.53,21.75
29/9/2022,0:00:00,43.78,26.00,62.82,30.43,52.74,67.46,35.40,61.93,24.60
29/9/2022,1:00:00,36.66,17.05,69.21,32.81,55.98,60.75,29.12,70.64,25.78
29/9/2022,2:00:00,34.97,16.19,65.09,32.58,61.66,58.91,27.77,63.07,37.04
